Company,Location,Job_Title,Experience_Level,Skills_Required,CTC(LPA),Hiring_Type,Source,Post_Date,Apply_Link
Wipro,Gurugram,DevOps Engineer,5-10 yrs,Automation Testing,5.8,Contract,LinkedIn,2025-09-23,https://www.example.com/apply/wipro/DevOps-Engineer
Tech Mahindra,Pune,Technical Support,Fresher,"JavaScript, React, Node.js",3.0,Full-time,Glassdoor,2025-10-21,https://www.example.com/apply/tech mahindra/Technical-Support
Accenture,Mumbai,Process Associate,2-5 yrs,"Linux, Networking, Troubleshooting",9.1,Contract,Indeed,2025-10-11,https://www.example.com/apply/accenture/Process-Associate
Capgemini,Chennai,Technical Support,2-5 yrs,Automation Testing,3.6,Contract,Glassdoor,2025-10-06,https://www.example.com/apply/capgemini/Technical-Support
Wipro,Chennai,Cloud Engineer,5-10 yrs,"Customer Support, Voice Process",18.8,Contract,Naukri,2025-10-08,https://www.example.com/apply/wipro/Cloud-Engineer
Accenture,Hyderabad,Support Executive,0-2 yrs,"Linux, Networking, Troubleshooting",5.4,Full-time,Naukri,2025-10-16,https://www.example.com/apply/accenture/Support-Executive
HCL,Kolkata,Technical Support,Fresher,"Java, Spring Boot",11.7,Full-time,Indeed,2025-10-02,https://www.example.com/apply/hcl/Technical-Support
Cognizant,Chennai,Test Engineer,2-5 yrs,"JavaScript, React, Node.js",14.9,Full-time,Naukri,2025-09-25,https://www.example.com/apply/cognizant/Test-Engineer
Wipro,Noida,Technical Support,5-10 yrs,"Java, Spring Boot",3.9,Full-time,Naukri,2025-10-04,https://www.example.com/apply/wipro/Technical-Support
Tech Mahindra,Noida,Data Analyst,5-10 yrs,"Python, SQL, Power BI",12.7,Contract,Glassdoor,2025-10-09,https://www.example.com/apply/tech mahindra/Data-Analyst
HCL,Jaipur,DevOps Engineer,5-10 yrs,"Customer Support, Voice Process",15.6,Contract,Naukri,2025-09-25,https://www.example.com/apply/hcl/DevOps-Engineer
Infosys,Chennai,Technical Support,5-10 yrs,"JavaScript, React, Node.js",16.0,Full-time,LinkedIn,2025-09-20,https://www.example.com/apply/infosys/Technical-Support
TCS,Hyderabad,DevOps Engineer,Fresher,"AWS, Azure, DevOps",12.1,Full-time,Naukri,2025-10-02,https://www.example.com/apply/tcs/DevOps-Engineer
IBM,Pune,Cloud Engineer,0-2 yrs,Automation Testing,14.3,Internship,Glassdoor,2025-10-02,https://www.example.com/apply/ibm/Cloud-Engineer
Infosys,Hyderabad,Test Engineer,0-2 yrs,"ETL, Data Warehousing",6.4,Contract,Indeed,2025-10-21,https://www.example.com/apply/infosys/Test-Engineer
TCS,Ahmedabad,System Analyst,2-5 yrs,"Linux, Networking, Troubleshooting",4.2,Contract,Glassdoor,2025-10-13,https://www.example.com/apply/tcs/System-Analyst
Infosys,Jaipur,Technical Support,Fresher,"Python, SQL, Power BI",14.3,Full-time,Naukri,2025-09-08,https://www.example.com/apply/infosys/Technical-Support
TCS,Noida,Data Analyst,2-5 yrs,"Java, Spring Boot",18.3,Contract,Naukri,2025-09-20,https://www.example.com/apply/tcs/Data-Analyst
Tech Mahindra,Gurugram,System Analyst,0-2 yrs,"JavaScript, React, Node.js",13.9,Full-time,LinkedIn,2025-09-12,https://www.example.com/apply/tech mahindra/System-Analyst
Infosys,Jaipur,Technical Support,Fresher,"JavaScript, React, Node.js",15.0,Full-time,Naukri,2025-10-19,https://www.example.com/apply/infosys/Technical-Support
Wipro,Bengaluru,DevOps Engineer,5-10 yrs,Automation Testing,17.6,Contract,LinkedIn,2025-10-03,https://www.example.com/apply/wipro/DevOps-Engineer
TCS,Ahmedabad,Business Analyst,5-10 yrs,"JavaScript, React, Node.js",18.3,Contract,Indeed,2025-10-03,https://www.example.com/apply/tcs/Business-Analyst
HCL,Mumbai,Test Engineer,5-10 yrs,"Linux, Networking, Troubleshooting",5.3,Contract,LinkedIn,2025-10-04,https://www.example.com/apply/hcl/Test-Engineer
TCS,Ahmedabad,Test Engineer,5-10 yrs,"Python, SQL, Power BI",6.5,Full-time,Naukri,2025-10-08,https://www.example.com/apply/tcs/Test-Engineer
Cognizant,Gurugram,Software Engineer,Fresher,"AI/ML, Deep Learning",15.0,Full-time,LinkedIn,2025-09-28,https://www.example.com/apply/cognizant/Software-Engineer
Cognizant,Noida,Software Engineer,2-5 yrs,"Java, Spring Boot",17.5,Full-time,Naukri,2025-09-07,https://www.example.com/apply/cognizant/Software-Engineer
Wipro,Noida,Software Engineer,5-10 yrs,"JavaScript, React, Node.js",14.7,Internship,Naukri,2025-09-28,https://www.example.com/apply/wipro/Software-Engineer
LTIMindtree,Bengaluru,Software Engineer,Fresher,"Java, Spring Boot",7.5,Internship,Indeed,2025-09-17,https://www.example.com/apply/ltimindtree/Software-Engineer
Cognizant,Hyderabad,Process Associate,2-5 yrs,"ETL, Data Warehousing",10.9,Internship,LinkedIn,2025-10-19,https://www.example.com/apply/cognizant/Process-Associate
HCL,Gurugram,Data Analyst,0-2 yrs,"AWS, Azure, DevOps",2.7,Contract,LinkedIn,2025-10-08,https://www.example.com/apply/hcl/Data-Analyst
Capgemini,Jaipur,Software Engineer,2-5 yrs,"AWS, Azure, DevOps",14.1,Full-time,Glassdoor,2025-10-03,https://www.example.com/apply/capgemini/Software-Engineer
Accenture,Mumbai,Support Executive,5-10 yrs,"Java, Spring Boot",6.4,Full-time,Glassdoor,2025-10-07,https://www.example.com/apply/accenture/Support-Executive
TCS,Noida,Data Analyst,0-2 yrs,"AWS, Azure, DevOps",18.9,Contract,Indeed,2025-10-08,https://www.example.com/apply/tcs/Data-Analyst
TCS,Noida,Data Analyst,5-10 yrs,"Excel, Tableau, SQL",3.3,Internship,Indeed,2025-09-22,https://www.example.com/apply/tcs/Data-Analyst
Tech Mahindra,Mumbai,Data Analyst,5-10 yrs,"Java, Spring Boot",10.6,Internship,Naukri,2025-09-06,https://www.example.com/apply/tech mahindra/Data-Analyst
Accenture,Mumbai,Software Engineer,0-2 yrs,"AI/ML, Deep Learning",3.0,Full-time,LinkedIn,2025-10-10,https://www.example.com/apply/accenture/Software-Engineer
IBM,Pune,Software Engineer,5-10 yrs,"AWS, Azure, DevOps",17.9,Full-time,Indeed,2025-10-07,https://www.example.com/apply/ibm/Software-Engineer
Wipro,Pune,Business Analyst,5-10 yrs,"JavaScript, React, Node.js",15.2,Internship,Naukri,2025-09-09,https://www.example.com/apply/wipro/Business-Analyst
TCS,Gurugram,Software Engineer,Fresher,"Excel, Tableau, SQL",3.1,Full-time,Naukri,2025-10-15,https://www.example.com/apply/tcs/Software-Engineer
TCS,Ahmedabad,Test Engineer,0-2 yrs,"AWS, Azure, DevOps",16.9,Full-time,Glassdoor,2025-10-09,https://www.example.com/apply/tcs/Test-Engineer
LTIMindtree,Kolkata,Cloud Engineer,2-5 yrs,"AWS, Azure, DevOps",8.6,Full-time,Glassdoor,2025-10-19,https://www.example.com/apply/ltimindtree/Cloud-Engineer
LTIMindtree,Hyderabad,Support Executive,5-10 yrs,"AI/ML, Deep Learning",13.4,Full-time,Glassdoor,2025-09-19,https://www.example.com/apply/ltimindtree/Support-Executive
Cognizant,Bengaluru,Business Analyst,5-10 yrs,"AWS, Azure, DevOps",11.0,Contract,Naukri,2025-09-17,https://www.example.com/apply/cognizant/Business-Analyst
Tech Mahindra,Hyderabad,Technical Support,2-5 yrs,"AI/ML, Deep Learning",8.5,Full-time,LinkedIn,2025-09-17,https://www.example.com/apply/tech mahindra/Technical-Support
TCS,Mumbai,Software Engineer,0-2 yrs,"Customer Support, Voice Process",3.4,Full-time,Indeed,2025-10-11,https://www.example.com/apply/tcs/Software-Engineer
Wipro,Jaipur,Technical Support,0-2 yrs,"JavaScript, React, Node.js",4.2,Contract,Indeed,2025-10-21,https://www.example.com/apply/wipro/Technical-Support
IBM,Bengaluru,Cloud Engineer,5-10 yrs,"Python, SQL, Power BI",14.9,Full-time,LinkedIn,2025-10-04,https://www.example.com/apply/ibm/Cloud-Engineer
LTIMindtree,Jaipur,System Analyst,2-5 yrs,"AI/ML, Deep Learning",11.9,Full-time,Naukri,2025-10-17,https://www.example.com/apply/ltimindtree/System-Analyst
TCS,Noida,Technical Support,5-10 yrs,"Linux, Networking, Troubleshooting",5.4,Contract,Indeed,2025-09-21,https://www.example.com/apply/tcs/Technical-Support
Wipro,Chennai,System Analyst,2-5 yrs,"Excel, Tableau, SQL",11.2,Contract,Naukri,2025-09-23,https://www.example.com/apply/wipro/System-Analyst
Cognizant,Mumbai,Cloud Engineer,5-10 yrs,"ETL, Data Warehousing",17.4,Full-time,Indeed,2025-09-07,https://www.example.com/apply/cognizant/Cloud-Engineer
Infosys,Noida,Software Engineer,2-5 yrs,"Excel, Tableau, SQL",19.6,Contract,Indeed,2025-10-10,https://www.example.com/apply/infosys/Software-Engineer
Cognizant,Chennai,Data Analyst,Fresher,"JavaScript, React, Node.js",15.5,Full-time,LinkedIn,2025-10-09,https://www.example.com/apply/cognizant/Data-Analyst
Tech Mahindra,Jaipur,Process Associate,5-10 yrs,"Customer Support, Voice Process",6.2,Contract,LinkedIn,2025-10-13,https://www.example.com/apply/tech mahindra/Process-Associate
TCS,Pune,Process Associate,0-2 yrs,"ETL, Data Warehousing",11.8,Internship,Glassdoor,2025-10-15,https://www.example.com/apply/tcs/Process-Associate
Tech Mahindra,Mumbai,Cloud Engineer,5-10 yrs,"ETL, Data Warehousing",11.4,Internship,Indeed,2025-09-25,https://www.example.com/apply/tech mahindra/Cloud-Engineer
IBM,Ahmedabad,Process Associate,0-2 yrs,"Java, Spring Boot",9.2,Internship,LinkedIn,2025-10-07,https://www.example.com/apply/ibm/Process-Associate
Wipro,Jaipur,DevOps Engineer,5-10 yrs,Automation Testing,20.0,Full-time,Glassdoor,2025-10-02,https://www.example.com/apply/wipro/DevOps-Engineer
IBM,Hyderabad,Business Analyst,5-10 yrs,"ETL, Data Warehousing",11.2,Full-time,LinkedIn,2025-09-24,https://www.example.com/apply/ibm/Business-Analyst
Capgemini,Ahmedabad,DevOps Engineer,2-5 yrs,"JavaScript, React, Node.js",19.8,Contract,Glassdoor,2025-09-16,https://www.example.com/apply/capgemini/DevOps-Engineer
Wipro,Ahmedabad,Technical Support,Fresher,"AWS, Azure, DevOps",10.2,Full-time,LinkedIn,2025-10-15,https://www.example.com/apply/wipro/Technical-Support
TCS,Ahmedabad,Data Analyst,0-2 yrs,Automation Testing,2.6,Internship,Glassdoor,2025-10-01,https://www.example.com/apply/tcs/Data-Analyst
TCS,Mumbai,Data Analyst,5-10 yrs,"ETL, Data Warehousing",15.8,Internship,Naukri,2025-10-15,https://www.example.com/apply/tcs/Data-Analyst
Cognizant,Chennai,Cloud Engineer,5-10 yrs,"AWS, Azure, DevOps",14.7,Full-time,Glassdoor,2025-09-16,https://www.example.com/apply/cognizant/Cloud-Engineer
TCS,Chennai,Cloud Engineer,2-5 yrs,"Excel, Tableau, SQL",2.9,Internship,Glassdoor,2025-10-04,https://www.example.com/apply/tcs/Cloud-Engineer
Tech Mahindra,Jaipur,Test Engineer,2-5 yrs,"Java, Spring Boot",6.2,Internship,Glassdoor,2025-10-17,https://www.example.com/apply/tech mahindra/Test-Engineer
IBM,Mumbai,Test Engineer,0-2 yrs,"Excel, Tableau, SQL",3.4,Contract,Indeed,2025-09-23,https://www.example.com/apply/ibm/Test-Engineer
LTIMindtree,Noida,Support Executive,2-5 yrs,"ETL, Data Warehousing",10.7,Full-time,Naukri,2025-10-11,https://www.example.com/apply/ltimindtree/Support-Executive
Infosys,Pune,Software Engineer,2-5 yrs,"AWS, Azure, DevOps",8.6,Internship,Indeed,2025-10-18,https://www.example.com/apply/infosys/Software-Engineer
Accenture,Kolkata,Software Engineer,2-5 yrs,"Linux, Networking, Troubleshooting",10.0,Full-time,Naukri,2025-09-27,https://www.example.com/apply/accenture/Software-Engineer
LTIMindtree,Chennai,Process Associate,0-2 yrs,"Linux, Networking, Troubleshooting",14.8,Full-time,Indeed,2025-09-27,https://www.example.com/apply/ltimindtree/Process-Associate
LTIMindtree,Pune,Process Associate,Fresher,"Excel, Tableau, SQL",12.6,Contract,Naukri,2025-09-16,https://www.example.com/apply/ltimindtree/Process-Associate
TCS,Ahmedabad,Test Engineer,5-10 yrs,"JavaScript, React, Node.js",9.3,Internship,Glassdoor,2025-09-10,https://www.example.com/apply/tcs/Test-Engineer
Wipro,Chennai,Process Associate,5-10 yrs,"Excel, Tableau, SQL",5.6,Contract,LinkedIn,2025-09-26,https://www.example.com/apply/wipro/Process-Associate
Infosys,Hyderabad,Technical Support,2-5 yrs,"AWS, Azure, DevOps",10.3,Contract,LinkedIn,2025-10-01,https://www.example.com/apply/infosys/Technical-Support
Wipro,Bengaluru,Software Engineer,5-10 yrs,"AI/ML, Deep Learning",7.8,Full-time,Glassdoor,2025-09-18,https://www.example.com/apply/wipro/Software-Engineer
Wipro,Noida,System Analyst,2-5 yrs,"Excel, Tableau, SQL",10.4,Internship,Glassdoor,2025-09-11,https://www.example.com/apply/wipro/System-Analyst
Cognizant,Bengaluru,Business Analyst,5-10 yrs,"Customer Support, Voice Process",19.3,Contract,LinkedIn,2025-09-08,https://www.example.com/apply/cognizant/Business-Analyst
Accenture,Gurugram,Technical Support,2-5 yrs,"Excel, Tableau, SQL",16.0,Full-time,Naukri,2025-09-11,https://www.example.com/apply/accenture/Technical-Support
Capgemini,Kolkata,Cloud Engineer,Fresher,"Customer Support, Voice Process",4.8,Full-time,Indeed,2025-09-17,https://www.example.com/apply/capgemini/Cloud-Engineer
Infosys,Gurugram,Business Analyst,Fresher,"JavaScript, React, Node.js",7.6,Full-time,LinkedIn,2025-10-12,https://www.example.com/apply/infosys/Business-Analyst
HCL,Kolkata,DevOps Engineer,Fresher,"AI/ML, Deep Learning",4.9,Internship,LinkedIn,2025-09-03,https://www.example.com/apply/hcl/DevOps-Engineer
TCS,Bengaluru,Process Associate,2-5 yrs,"Customer Support, Voice Process",6.9,Contract,Glassdoor,2025-10-17,https://www.example.com/apply/tcs/Process-Associate
Infosys,Hyderabad,Software Engineer,0-2 yrs,"Python, SQL, Power BI",17.9,Internship,LinkedIn,2025-09-04,https://www.example.com/apply/infosys/Software-Engineer
LTIMindtree,Bengaluru,Software Engineer,0-2 yrs,"Linux, Networking, Troubleshooting",11.9,Contract,Indeed,2025-10-06,https://www.example.com/apply/ltimindtree/Software-Engineer
Wipro,Noida,Process Associate,2-5 yrs,"Java, Spring Boot",6.1,Internship,Glassdoor,2025-09-08,https://www.example.com/apply/wipro/Process-Associate
Infosys,Jaipur,Process Associate,5-10 yrs,"Excel, Tableau, SQL",15.4,Contract,Indeed,2025-09-29,https://www.example.com/apply/infosys/Process-Associate
LTIMindtree,Noida,System Analyst,Fresher,Automation Testing,13.8,Full-time,Glassdoor,2025-09-02,https://www.example.com/apply/ltimindtree/System-Analyst
Infosys,Chennai,Software Engineer,0-2 yrs,"Customer Support, Voice Process",10.2,Internship,LinkedIn,2025-09-24,https://www.example.com/apply/infosys/Software-Engineer
Infosys,Gurugram,DevOps Engineer,Fresher,"Linux, Networking, Troubleshooting",15.7,Internship,Indeed,2025-09-02,https://www.example.com/apply/infosys/DevOps-Engineer
Accenture,Ahmedabad,Cloud Engineer,2-5 yrs,"ETL, Data Warehousing",5.1,Contract,Indeed,2025-09-16,https://www.example.com/apply/accenture/Cloud-Engineer
IBM,Ahmedabad,DevOps Engineer,Fresher,"Linux, Networking, Troubleshooting",14.4,Contract,LinkedIn,2025-09-30,https://www.example.com/apply/ibm/DevOps-Engineer
Wipro,Pune,System Analyst,5-10 yrs,"AWS, Azure, DevOps",7.8,Full-time,Indeed,2025-10-11,https://www.example.com/apply/wipro/System-Analyst
Accenture,Jaipur,Process Associate,0-2 yrs,Automation Testing,17.3,Internship,LinkedIn,2025-09-24,https://www.example.com/apply/accenture/Process-Associate
Tech Mahindra,Ahmedabad,Software Engineer,0-2 yrs,"AWS, Azure, DevOps",10.6,Full-time,Naukri,2025-10-20,https://www.example.com/apply/tech mahindra/Software-Engineer
Capgemini,Chennai,System Analyst,0-2 yrs,"AWS, Azure, DevOps",12.9,Full-time,Indeed,2025-09-19,https://www.example.com/apply/capgemini/System-Analyst
Infosys,Bengaluru,Support Executive,2-5 yrs,"AI/ML, Deep Learning",10.1,Internship,Naukri,2025-09-14,https://www.example.com/apply/infosys/Support-Executive
Cognizant,Gurugram,DevOps Engineer,2-5 yrs,"Python, SQL, Power BI",15.1,Contract,Naukri,2025-09-07,https://www.example.com/apply/cognizant/DevOps-Engineer
IBM,Ahmedabad,DevOps Engineer,5-10 yrs,"Customer Support, Voice Process",19.7,Full-time,Indeed,2025-09-19,https://www.example.com/apply/ibm/DevOps-Engineer
Infosys,Jaipur,Technical Support,0-2 yrs,"Linux, Networking, Troubleshooting",14.2,Internship,Glassdoor,2025-09-10,https://www.example.com/apply/infosys/Technical-Support
Infosys,Pune,Test Engineer,Fresher,"Java, Spring Boot",6.6,Full-time,Naukri,2025-10-06,https://www.example.com/apply/infosys/Test-Engineer
IBM,Chennai,Business Analyst,5-10 yrs,Automation Testing,7.6,Full-time,Naukri,2025-09-09,https://www.example.com/apply/ibm/Business-Analyst
Accenture,Chennai,Support Executive,5-10 yrs,"Excel, Tableau, SQL",11.3,Contract,Glassdoor,2025-10-17,https://www.example.com/apply/accenture/Support-Executive
Accenture,Bengaluru,Process Associate,2-5 yrs,"Linux, Networking, Troubleshooting",7.2,Full-time,LinkedIn,2025-10-02,https://www.example.com/apply/accenture/Process-Associate
IBM,Noida,DevOps Engineer,2-5 yrs,"Customer Support, Voice Process",9.6,Contract,Naukri,2025-10-09,https://www.example.com/apply/ibm/DevOps-Engineer
IBM,Kolkata,Data Analyst,Fresher,"Excel, Tableau, SQL",7.4,Contract,LinkedIn,2025-09-29,https://www.example.com/apply/ibm/Data-Analyst
Tech Mahindra,Noida,System Analyst,0-2 yrs,"Java, Spring Boot",15.9,Internship,Indeed,2025-09-07,https://www.example.com/apply/tech mahindra/System-Analyst
Capgemini,Noida,Business Analyst,5-10 yrs,"Python, SQL, Power BI",5.8,Internship,Naukri,2025-09-21,https://www.example.com/apply/capgemini/Business-Analyst
Tech Mahindra,Gurugram,Data Analyst,2-5 yrs,"Customer Support, Voice Process",11.3,Internship,LinkedIn,2025-09-04,https://www.example.com/apply/tech mahindra/Data-Analyst
IBM,Ahmedabad,Test Engineer,0-2 yrs,"ETL, Data Warehousing",10.1,Full-time,Indeed,2025-09-03,https://www.example.com/apply/ibm/Test-Engineer
Infosys,Noida,DevOps Engineer,0-2 yrs,"Excel, Tableau, SQL",3.9,Internship,Glassdoor,2025-10-04,https://www.example.com/apply/infosys/DevOps-Engineer
Accenture,Noida,Support Executive,Fresher,"Customer Support, Voice Process",11.7,Internship,LinkedIn,2025-09-22,https://www.example.com/apply/accenture/Support-Executive
Cognizant,Ahmedabad,Cloud Engineer,2-5 yrs,"Linux, Networking, Troubleshooting",18.5,Full-time,Glassdoor,2025-09-29,https://www.example.com/apply/cognizant/Cloud-Engineer
IBM,Chennai,System Analyst,2-5 yrs,"ETL, Data Warehousing",12.8,Full-time,LinkedIn,2025-09-16,https://www.example.com/apply/ibm/System-Analyst
Wipro,Gurugram,DevOps Engineer,2-5 yrs,"Excel, Tableau, SQL",5.8,Contract,Naukri,2025-10-08,https://www.example.com/apply/wipro/DevOps-Engineer
Accenture,Chennai,Software Engineer,5-10 yrs,"ETL, Data Warehousing",16.0,Internship,Glassdoor,2025-09-25,https://www.example.com/apply/accenture/Software-Engineer
Capgemini,Mumbai,System Analyst,2-5 yrs,"Excel, Tableau, SQL",3.9,Internship,Glassdoor,2025-10-12,https://www.example.com/apply/capgemini/System-Analyst
Wipro,Chennai,Cloud Engineer,5-10 yrs,"JavaScript, React, Node.js",7.2,Full-time,Indeed,2025-09-19,https://www.example.com/apply/wipro/Cloud-Engineer
LTIMindtree,Jaipur,Software Engineer,0-2 yrs,"AWS, Azure, DevOps",16.1,Full-time,Indeed,2025-09-01,https://www.example.com/apply/ltimindtree/Software-Engineer
Wipro,Bengaluru,Cloud Engineer,0-2 yrs,"Java, Spring Boot",7.7,Internship,Naukri,2025-10-19,https://www.example.com/apply/wipro/Cloud-Engineer
Infosys,Bengaluru,Technical Support,0-2 yrs,"AI/ML, Deep Learning",7.6,Contract,Glassdoor,2025-09-12,https://www.example.com/apply/infosys/Technical-Support
Tech Mahindra,Gurugram,Business Analyst,0-2 yrs,"Linux, Networking, Troubleshooting",17.4,Full-time,Glassdoor,2025-09-04,https://www.example.com/apply/tech mahindra/Business-Analyst
Infosys,Jaipur,Test Engineer,Fresher,"Java, Spring Boot",13.0,Internship,Glassdoor,2025-09-01,https://www.example.com/apply/infosys/Test-Engineer
IBM,Gurugram,Test Engineer,2-5 yrs,"ETL, Data Warehousing",13.0,Contract,LinkedIn,2025-10-04,https://www.example.com/apply/ibm/Test-Engineer
Accenture,Chennai,Software Engineer,Fresher,"ETL, Data Warehousing",4.9,Contract,Glassdoor,2025-09-04,https://www.example.com/apply/accenture/Software-Engineer
Infosys,Pune,System Analyst,5-10 yrs,"AWS, Azure, DevOps",8.5,Contract,LinkedIn,2025-09-03,https://www.example.com/apply/infosys/System-Analyst
TCS,Ahmedabad,Support Executive,0-2 yrs,"Linux, Networking, Troubleshooting",15.1,Full-time,Indeed,2025-09-11,https://www.example.com/apply/tcs/Support-Executive
